dataset_image,split,source_relative_path,source_sha256,annotation_class,class_id,x_min,y_min,x_max,y_max,yolo_x_center,yolo_y_center,yolo_width,yolo_height,decision_source
unclear__brightness_medium__run_02__frame_034_20260820T154110_384.jpg,train,unclear/brightness_medium/run_02/frame_034_20260820T154110_384.jpg,cd6d41a9bcf4736c0241329de13e5e29cd1940d0554185cb6d52de4c9609e170,,,,,,,,,,,unclear_folder_empty
unclear__brightness_medium__run_03__frame_030_20260820T154117_525.jpg,train,unclear/brightness_medium/run_03/frame_030_20260820T154117_525.jpg,6dd66cabe14991b57b2a74f044c1282ec32be485790248ef3ef2821aa3c0543a,,,,,,,,,,,unclear_folder_empty
unclear__brightness_medium__run_03__frame_031_20260820T154117_639.jpg,train,unclear/brightness_medium/run_03/frame_031_20260820T154117_639.jpg,6dd66cabe14991b57b2a74f044c1282ec32be485790248ef3ef2821aa3c0543a,,,,,,,,,,,unclear_folder_empty
unclear__brightness_medium__run_03__frame_032_20260820T154117_764.jpg,train,unclear/brightness_medium/run_03/frame_032_20260820T154117_764.jpg,a11594a657a30df0265f82722fc660084553e876aea2f414c3f11c2f6ea79b14,,,,,,,,,,,unclear_folder_empty
unclear__brightness_medium__run_03__frame_033_20260820T154117_879.jpg,train,unclear/brightness_medium/run_03/frame_033_20260820T154117_879.jpg,955599f0bfdb1b0fd025c7ee8297705aa5649dd741a3ab12e5322c219639af15,,,,,,,,,,,unclear_folder_empty
unclear__brightness_medium__run_03__frame_034_20260820T154117_993.jpg,train,unclear/brightness_medium/run_03/frame_034_20260820T154117_993.jpg,955599f0bfdb1b0fd025c7ee8297705aa5649dd741a3ab12e5322c219639af15,,,,,,,,,,,unclear_folder_empty
unclear__brightness_medium__run_03__frame_035_20260820T154118_109.jpg,train,unclear/brightness_medium/run_03/frame_035_20260820T154118_109.jpg,5cdcfb70b67caaa9ad1e10b52da7f06bf40012bf1ac996208fd08a1b526391a3,,,,,,,,,,,unclear_folder_empty
unclear__brightness_medium__run_03__frame_036_20260820T154118_229.jpg,train,unclear/brightness_medium/run_03/frame_036_20260820T154118_229.jpg,559c9d40650e9c05a5f8c8c7ad0f39b281ff76955af969de29488257332efeaf,,,,,,,,,,,unclear_folder_empty
unclear__brightness_medium__run_04__frame_035_20260820T154125_749.jpg,val,unclear/brightness_medium/run_04/frame_035_20260820T154125_749.jpg,4d321b346fe805a785788bf0d38db8e2558353b33444dad0ed76364125a8577e,,,,,,,,,,,unclear_folder_empty
unclear__brightness_medium__run_05__frame_034_20260820T154133_257.jpg,test,unclear/brightness_medium/run_05/frame_034_20260820T154133_257.jpg,893a45ee515c5fe23834793e8a4d392d9d3417d749630fde2155dbe659ba01e4,,,,,,,,,,,unclear_folder_empty
yellow__brightness_high__run_01__frame_010_20260820T154000_016.jpg,train,yellow/brightness_high/run_01/frame_010_20260820T154000_016.jpg,5ea64f7146aa9bc2d5a05555841bd7fa3ca35daae7e42960d3f68446260be501,yellow,1,304,180,316,202,0.645833,0.530556,0.025000,0.061111,yellow_folder
yellow__brightness_high__run_01__frame_011_20260820T154000_144.jpg,train,yellow/brightness_high/run_01/frame_011_20260820T154000_144.jpg,940e45a1e3b8b3261ca4907b2d6fc0008bedfb0c47b08a9651a33568bc3abe83,yellow,1,305,180,317,202,0.647917,0.530556,0.025000,0.061111,yellow_folder
yellow__brightness_high__run_01__frame_012_20260820T154000_278.jpg,train,yellow/brightness_high/run_01/frame_012_20260820T154000_278.jpg,9d7f75cf25218d376432bcdaaf9241d16aa4f1e45a9e10aaee0fb136bb15418b,yellow,1,305,180,318,202,0.648958,0.530556,0.027083,0.061111,yellow_folder
yellow__brightness_high__run_01__frame_013_20260820T154000_412.jpg,train,yellow/brightness_high/run_01/frame_013_20260820T154000_412.jpg,9d7f75cf25218d376432bcdaaf9241d16aa4f1e45a9e10aaee0fb136bb15418b,yellow,1,305,180,318,202,0.648958,0.530556,0.027083,0.061111,yellow_folder
yellow__brightness_high__run_01__frame_014_20260820T154000_554.jpg,train,yellow/brightness_high/run_01/frame_014_20260820T154000_554.jpg,41fc4c2542e0da4944e57e1c1f46063ede012526bf9982fa98ddff98d53233a3,yellow,1,306,180,319,202,0.651042,0.530556,0.027083,0.061111,yellow_folder
yellow__brightness_high__run_01__frame_015_20260820T154000_692.jpg,train,yellow/brightness_high/run_01/frame_015_20260820T154000_692.jpg,1c2b15917a14b5d047b406f05e872776a4a576b5ef17e38124e9b8980720b303,yellow,1,306,180,319,203,0.651042,0.531944,0.027083,0.063889,yellow_folder
yellow__brightness_high__run_01__frame_016_20260820T154000_829.jpg,train,yellow/brightness_high/run_01/frame_016_20260820T154000_829.jpg,70d43644e0cbd5f17de7984fe962f76746d3d9e4c676da8f0ab50e08e9769616,yellow,1,307,180,320,203,0.653125,0.531944,0.027083,0.063889,yellow_folder
yellow__brightness_high__run_01__frame_017_20260820T154000_965.jpg,train,yellow/brightness_high/run_01/frame_017_20260820T154000_965.jpg,3255367f201fe5e9d1c797f1785faa8469b6687fec39ca700425c68fa42d79d5,yellow,1,307,180,320,203,0.653125,0.531944,0.027083,0.063889,yellow_folder
yellow__brightness_high__run_01__frame_018_20260820T154001_092.jpg,train,yellow/brightness_high/run_01/frame_018_20260820T154001_092.jpg,dad484b98117ba0d886fd66a6acec25e83bc54e23a955aff22f8e375e0ca4ef4,yellow,1,308,180,321,203,0.655208,0.531944,0.027083,0.063889,yellow_folder
yellow__brightness_high__run_01__frame_019_20260820T154001_213.jpg,train,yellow/brightness_high/run_01/frame_019_20260820T154001_213.jpg,fa87ed7b4776fd6e6f4d79accfbf0f58913ce4ae463375e081d7dd53d511c023,yellow,1,308,180,321,203,0.655208,0.531944,0.027083,0.063889,yellow_folder
yellow__brightness_high__run_01__frame_020_20260820T154001_340.jpg,train,yellow/brightness_high/run_01/frame_020_20260820T154001_340.jpg,b96e4364bc47301fc1ccbd7d560a7911022c38ea69dd413488ea43327c492b1b,yellow,1,309,180,322,203,0.657292,0.531944,0.027083,0.063889,yellow_folder
yellow__brightness_high__run_01__frame_021_20260820T154001_464.jpg,train,yellow/brightness_high/run_01/frame_021_20260820T154001_464.jpg,b96e4364bc47301fc1ccbd7d560a7911022c38ea69dd413488ea43327c492b1b,yellow,1,309,180,322,203,0.657292,0.531944,0.027083,0.063889,yellow_folder
yellow__brightness_high__run_01__frame_022_20260820T154001_587.jpg,train,yellow/brightness_high/run_01/frame_022_20260820T154001_587.jpg,173fcb0c517ce347e7c17f8d22df55aaa451af314267f39265348cd2a51d3e49,yellow,1,310,180,323,204,0.659375,0.533333,0.027083,0.066667,yellow_folder
yellow__brightness_high__run_01__frame_023_20260820T154001_708.jpg,train,yellow/brightness_high/run_01/frame_023_20260820T154001_708.jpg,7e118176eeb6f36c8f131479f1aba9872bc3fb0f2ae70cec9532d076976012a1,yellow,1,311,180,323,204,0.660417,0.533333,0.025000,0.066667,yellow_folder
yellow__brightness_high__run_01__frame_024_20260820T154001_825.jpg,train,yellow/brightness_high/run_01/frame_024_20260820T154001_825.jpg,283e44d9df2cf700058d84a8645b25ffc698d872dc0e6ca050e87fbdea710823,yellow,1,311,180,324,204,0.661458,0.533333,0.027083,0.066667,yellow_folder
yellow__brightness_high__run_01__frame_025_20260820T154001_951.jpg,train,yellow/brightness_high/run_01/frame_025_20260820T154001_951.jpg,2554144dda1224381fc6c97c58a41ebe7e8cbce9e46f7de0168330344be488a5,yellow,1,311,180,324,204,0.661458,0.533333,0.027083,0.066667,yellow_folder
yellow__brightness_high__run_01__frame_026_20260820T154002_072.jpg,train,yellow/brightness_high/run_01/frame_026_20260820T154002_072.jpg,2554144dda1224381fc6c97c58a41ebe7e8cbce9e46f7de0168330344be488a5,yellow,1,311,180,324,204,0.661458,0.533333,0.027083,0.066667,yellow_folder
yellow__brightness_high__run_01__frame_027_20260820T154002_204.jpg,train,yellow/brightness_high/run_01/frame_027_20260820T154002_204.jpg,c680697352412804bcda71bf081f92fc3b679d0133bc1f17708609eff820dc07,yellow,1,312,180,325,204,0.663542,0.533333,0.027083,0.066667,yellow_folder
yellow__brightness_high__run_01__frame_028_20260820T154002_327.jpg,train,yellow/brightness_high/run_01/frame_028_20260820T154002_327.jpg,295f7deff42f785c2cae1785cd057b5ac78fc632d3fd975babd85ed193f11003,yellow,1,313,180,326,204,0.665625,0.533333,0.027083,0.066667,yellow_folder
yellow__brightness_high__run_01__frame_029_20260820T154002_447.jpg,train,yellow/brightness_high/run_01/frame_029_20260820T154002_447.jpg,2bd34e9e0e2daf5d5a4d219050b6067531c62d50988eb4f8a6841ca74b796eac,yellow,1,312,180,327,205,0.665625,0.534722,0.031250,0.069444,yellow_folder
yellow__brightness_high__run_02__frame_010_20260820T154007_965.jpg,train,yellow/brightness_high/run_02/frame_010_20260820T154007_965.jpg,57527b426cb30a2a3399403a0c54ec566b31db86a3a58bf831376a0dcae2ffb7,yellow,1,329,180,346,209,0.703125,0.540278,0.035417,0.080556,yellow_folder
yellow__brightness_high__run_02__frame_011_20260820T154008_100.jpg,train,yellow/brightness_high/run_02/frame_011_20260820T154008_100.jpg,c05dafe2c0cbbaf3845b58e05586dd0f908bd82e77a0ecd5245496bbd70a36f9,yellow,1,329,180,347,210,0.704167,0.541667,0.037500,0.083333,yellow_folder
yellow__brightness_high__run_02__frame_012_20260820T154008_231.jpg,train,yellow/brightness_high/run_02/frame_012_20260820T154008_231.jpg,03f877cc96bbfe800ad3078d54f03ab111b475fb2299b8e567654c3b3a9233e6,yellow,1,330,180,348,210,0.706250,0.541667,0.037500,0.083333,yellow_folder
yellow__brightness_high__run_02__frame_013_20260820T154008_353.jpg,train,yellow/brightness_high/run_02/frame_013_20260820T154008_353.jpg,6fb9eeeaca0a3953f09d985159180e3d8d13a44778b4a8146efb3d1280a9b132,yellow,1,331,180,349,210,0.708333,0.541667,0.037500,0.083333,yellow_folder
yellow__brightness_high__run_02__frame_014_20260820T154008_471.jpg,train,yellow/brightness_high/run_02/frame_014_20260820T154008_471.jpg,5e11219a181af33eab2a427baa6bf0a60c9edea4ee66d87b2d6ad4ea0ee553c7,yellow,1,331,180,349,210,0.708333,0.541667,0.037500,0.083333,yellow_folder
yellow__brightness_high__run_02__frame_015_20260820T154008_593.jpg,train,yellow/brightness_high/run_02/frame_015_20260820T154008_593.jpg,0f6dbe394ffb9ef77d6e3ae517083c69b6b165879366e0f840261da2b29debcf,yellow,1,332,180,350,210,0.710417,0.541667,0.037500,0.083333,yellow_folder
yellow__brightness_high__run_02__frame_016_20260820T154008_713.jpg,train,yellow/brightness_high/run_02/frame_016_20260820T154008_713.jpg,fefafb03fbb119d75403337cb01ebdac689128ed01a473a062e103791e6322d4,yellow,1,333,180,351,211,0.712500,0.543056,0.037500,0.086111,yellow_folder
yellow__brightness_high__run_02__frame_017_20260820T154008_846.jpg,train,yellow/brightness_high/run_02/frame_017_20260820T154008_846.jpg,912f910256b6afbdcbb513bb28f7e9f31948832d834f8938feeb4a235485ee30,yellow,1,333,180,352,211,0.713542,0.543056,0.039583,0.086111,yellow_folder
yellow__brightness_high__run_02__frame_018_20260820T154008_969.jpg,train,yellow/brightness_high/run_02/frame_018_20260820T154008_969.jpg,08461df7abe453e7257ce6454cc27e233229b17af82a60340241fe5479cf967e,yellow,1,335,180,353,211,0.716667,0.543056,0.037500,0.086111,yellow_folder
yellow__brightness_high__run_02__frame_019_20260820T154009_102.jpg,train,yellow/brightness_high/run_02/frame_019_20260820T154009_102.jpg,7a568f7ddb31112810043e7afd6ad75c3389edad7020c9553a5c4868fa72c092,yellow,1,336,180,355,211,0.719792,0.543056,0.039583,0.086111,yellow_folder
yellow__brightness_high__run_02__frame_020_20260820T154009_232.jpg,train,yellow/brightness_high/run_02/frame_020_20260820T154009_232.jpg,e89ef5e5e1e17ce9467778964ff654553f4f454f50d5bf222b82536ddd9b0f79,yellow,1,337,180,356,212,0.721875,0.544444,0.039583,0.088889,yellow_folder
yellow__brightness_high__run_02__frame_021_20260820T154009_364.jpg,train,yellow/brightness_high/run_02/frame_021_20260820T154009_364.jpg,fcb7ff3251746682e0b55e3ca02bc70efdc199782e80642119e116f8a8b0ee0e,yellow,1,338,180,357,212,0.723958,0.544444,0.039583,0.088889,yellow_folder
yellow__brightness_high__run_02__frame_022_20260820T154009_492.jpg,train,yellow/brightness_high/run_02/frame_022_20260820T154009_492.jpg,a40884ac8bf82fad9764a81230583a66040df80f911716247aaf6951080b645d,yellow,1,338,180,358,212,0.725000,0.544444,0.041667,0.088889,yellow_folder
yellow__brightness_high__run_02__frame_023_20260820T154009_610.jpg,train,yellow/brightness_high/run_02/frame_023_20260820T154009_610.jpg,7fd710cd1ed3146397eb9e45d452a89cec20b7f40336cbfaacd3135a58917388,yellow,1,339,180,359,213,0.727083,0.545833,0.041667,0.091667,yellow_folder
yellow__brightness_high__run_02__frame_024_20260820T154009_745.jpg,train,yellow/brightness_high/run_02/frame_024_20260820T154009_745.jpg,7fd710cd1ed3146397eb9e45d452a89cec20b7f40336cbfaacd3135a58917388,yellow,1,339,180,359,213,0.727083,0.545833,0.041667,0.091667,yellow_folder
yellow__brightness_high__run_02__frame_025_20260820T154009_873.jpg,train,yellow/brightness_high/run_02/frame_025_20260820T154009_873.jpg,04ba6c607a935ea117c0f1f567865ef9d2e3dbe91ef050217f82cfb6033355bb,yellow,1,341,180,362,213,0.732292,0.545833,0.043750,0.091667,yellow_folder
yellow__brightness_high__run_02__frame_026_20260820T154010_008.jpg,train,yellow/brightness_high/run_02/frame_026_20260820T154010_008.jpg,04ba6c607a935ea117c0f1f567865ef9d2e3dbe91ef050217f82cfb6033355bb,yellow,1,341,180,362,213,0.732292,0.545833,0.043750,0.091667,yellow_folder
yellow__brightness_high__run_02__frame_027_20260820T154010_133.jpg,train,yellow/brightness_high/run_02/frame_027_20260820T154010_133.jpg,0f093b32f249cf3e0f87f57b09a10333114059e59c8b1ec5578a171c65fdf8d8,yellow,1,343,180,364,215,0.736458,0.548611,0.043750,0.097222,yellow_folder
yellow__brightness_high__run_02__frame_028_20260820T154010_263.jpg,train,yellow/brightness_high/run_02/frame_028_20260820T154010_263.jpg,0f093b32f249cf3e0f87f57b09a10333114059e59c8b1ec5578a171c65fdf8d8,yellow,1,343,180,364,215,0.736458,0.548611,0.043750,0.097222,yellow_folder
yellow__brightness_high__run_02__frame_029_20260820T154010_396.jpg,train,yellow/brightness_high/run_02/frame_029_20260820T154010_396.jpg,f8e1c4d032715ec2aec735c05171a7194e3dd9e54a7726b1dc6416a8299aac1c,yellow,1,345,180,366,215,0.740625,0.548611,0.043750,0.097222,yellow_folder
yellow__brightness_high__run_03__frame_009_20260820T154015_775.jpg,train,yellow/brightness_high/run_03/frame_009_20260820T154015_775.jpg,03269213bff9667732f72920853374d0042d9fc567ed3399743df2c7e77ba604,yellow,1,390,180,421,230,0.844792,0.569444,0.064583,0.138889,yellow_folder
yellow__brightness_high__run_03__frame_010_20260820T154015_905.jpg,train,yellow/brightness_high/run_03/frame_010_20260820T154015_905.jpg,c5111c29d3cf556093d9df10a97f126479859444c9428bb0fb1e9d278acd7335,yellow,1,392,180,424,231,0.850000,0.570833,0.066667,0.141667,yellow_folder
yellow__brightness_high__run_03__frame_011_20260820T154016_043.jpg,train,yellow/brightness_high/run_03/frame_011_20260820T154016_043.jpg,bf082a59816df77637efa78c6832fb7bbb84a80790ba35898e904d35ea3b4497,yellow,1,393,180,425,231,0.852083,0.570833,0.066667,0.141667,yellow_folder
yellow__brightness_high__run_03__frame_012_20260820T154016_190.jpg,train,yellow/brightness_high/run_03/frame_012_20260820T154016_190.jpg,95c409eeb161acef6a14017588c5f38e43190271bdc77a9f8e6ced1ec70e0011,yellow,1,397,180,429,232,0.860417,0.572222,0.066667,0.144444,yellow_folder
yellow__brightness_high__run_03__frame_013_20260820T154016_330.jpg,train,yellow/brightness_high/run_03/frame_013_20260820T154016_330.jpg,f6354c9903989a28a91169fb5f87447b4be744040d18b6c39718f144715ceb3e,yellow,1,399,180,431,232,0.864583,0.572222,0.066667,0.144444,yellow_folder
yellow__brightness_high__run_03__frame_014_20260820T154016_457.jpg,train,yellow/brightness_high/run_03/frame_014_20260820T154016_457.jpg,bca969fe2153f75790c8993f7d2e6eeb7596982513fedf5b035c0923a8c6b8c8,yellow,1,402,180,436,233,0.872917,0.573611,0.070833,0.147222,yellow_folder
yellow__brightness_high__run_03__frame_015_20260820T154016_588.jpg,train,yellow/brightness_high/run_03/frame_015_20260820T154016_588.jpg,f8ed113838007393e13ad0c2e29c8e5b2d93f5310e3204b36f548e38b3658872,yellow,1,405,180,439,235,0.879167,0.576389,0.070833,0.152778,yellow_folder
yellow__brightness_high__run_03__frame_016_20260820T154016_720.jpg,train,yellow/brightness_high/run_03/frame_016_20260820T154016_720.jpg,c81cb119f6142925c3e9a025ce749c53a9712d50fb0754bc6c416e1b7bbe7659,yellow,1,408,180,442,236,0.885417,0.577778,0.070833,0.155556,yellow_folder
yellow__brightness_high__run_03__frame_017_20260820T154016_837.jpg,train,yellow/brightness_high/run_03/frame_017_20260820T154016_837.jpg,9cf887d37b3d009f6a682ea16e41bbe7f4aadebf41b5bddeca7ff6d765a8a335,yellow,1,410,180,445,236,0.890625,0.577778,0.072917,0.155556,yellow_folder
yellow__brightness_high__run_03__frame_018_20260820T154016_967.jpg,train,yellow/brightness_high/run_03/frame_018_20260820T154016_967.jpg,9cf887d37b3d009f6a682ea16e41bbe7f4aadebf41b5bddeca7ff6d765a8a335,yellow,1,410,180,445,236,0.890625,0.577778,0.072917,0.155556,yellow_folder
yellow__brightness_high__run_03__frame_019_20260820T154017_087.jpg,train,yellow/brightness_high/run_03/frame_019_20260820T154017_087.jpg,4979436df9f9c1c77d9cd37e2e746a0b92c2f98ab1e21301ae1fe89853b1a871,yellow,1,415,180,450,238,0.901042,0.580556,0.072917,0.161111,yellow_folder
yellow__brightness_high__run_03__frame_020_20260820T154017_224.jpg,train,yellow/brightness_high/run_03/frame_020_20260820T154017_224.jpg,3bb3f714b95e5ee7f4f95adb3d8c6f1f755c74073775ce589b49ee816cc4296c,yellow,1,417,180,454,239,0.907292,0.581944,0.077083,0.163889,yellow_folder
yellow__brightness_high__run_03__frame_021_20260820T154017_352.jpg,train,yellow/brightness_high/run_03/frame_021_20260820T154017_352.jpg,b5b702c9bbd9ab93623f6e463b2a41e0ba7b1189e17a9a9847065f41c419b9ef,yellow,1,421,180,458,240,0.915625,0.583333,0.077083,0.166667,yellow_folder
yellow__brightness_high__run_03__frame_022_20260820T154017_475.jpg,train,yellow/brightness_high/run_03/frame_022_20260820T154017_475.jpg,b5b702c9bbd9ab93623f6e463b2a41e0ba7b1189e17a9a9847065f41c419b9ef,yellow,1,421,180,458,240,0.915625,0.583333,0.077083,0.166667,yellow_folder
yellow__brightness_high__run_03__frame_023_20260820T154017_607.jpg,train,yellow/brightness_high/run_03/frame_023_20260820T154017_607.jpg,0cd8368af9166fb0a7f0985c0e486bce7aab8e702e9a09e0e0134051e4fed577,yellow,1,427,180,466,242,0.930208,0.586111,0.081250,0.172222,yellow_folder
